"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"400C100US71452","Port St. Joe, FL Urban Cluster (2010)","3757","330","2398","353","1224","246","0","13","0","13","0","13","0","13","135","107","0","13","135","107"
"400C100US71479","Port St. Lucie, FL Urbanized Area (2010)","404796","1783","315868","2695","62706","1678","1250","373","7132","368","412","574","9533","1946","7895","1245","1843","664","6052","1062"
"400C100US71506","Portsmouth, NH--ME Urbanized Area (2010)","89775","1168","83883","1319","983","340","85","64","2592","354","0","27","358","251","1874","382","266","305","1608","278"
"400C100US71533","Portsmouth, OH--KY Urban Cluster (2010)","36370","823","33618","839","1231","220","125","79","316","54","0","24","145","80","935","271","25","30","910","272"
"400C100US71560","Port Townsend, WA Urban Cluster (2010)","8714","168","8150","219","76","67","33","33","253","143","2","5","0","17","200","109","19","31","181","98"
"400C100US71614","Post, TX Urban Cluster (2010)","5323","382","4504","404","271","211","16","40","17","18","0","19","461","142","54","33","33","28","21","22"
"400C100US71641","Poteau, OK Urban Cluster (2010)","7564","231","5877","345","168","55","608","184","7","9","43","67","283","160","578","162","39","31","539","163"
"400C100US71668","Poteet, TX Urban Cluster (2010)","3195","209","3037","265","0","13","61","69","0","13","0","13","42","59","55","88","11","54","44","70"
"400C100US71695","Potosi, MO Urban Cluster (2010)","4451","305","3761","315","588","72","35","26","4","7","0","11","0","11","63","35","19","15","44","34"
"400C100US71722","Potsdam, NY Urban Cluster (2010)","9524","260","8134","340","631","150","68","40","268","93","0","16","236","94","187","80","56","61","131","57"
"400C100US71749","Pottstown, PA Urbanized Area (2010)","110285","873","95851","1610","8577","922","95","60","1685","427","18","27","823","287","3236","477","288","148","2948","463"
"400C100US71776","Pottsville, PA Urban Cluster (2010)","41785","610","40301","687","524","191","29","36","123","44","0","22","172","113","636","228","11","13","625","232"
"400C100US71803","Poughkeepsie--Newburgh, NY--NJ Urbanized Area (2010)","426996","2062","318650","3048","49523","1761","1491","447","14411","788","171","97","28850","2189","13900","1240","3636","745","10264","1004"
"400C100US71830","Powell, WY Urban Cluster (2010)","6521","107","6001","325","23","14","61","43","52","53","3","5","338","277","43","44","1","5","42","43"
"400C100US71857","Prairie du Chien, WI--IA Urban Cluster (2010)","6432","159","6063","172","251","87","54","34","0","16","0","16","8","16","56","42","0","16","56","42"
"400C100US71884","Prairie du Sac--Sauk City, WI Urban Cluster (2010)","7953","123","7583","251","0","12","24","30","0","12","9","13","250","225","87","52","30","26","57","45"
"400C100US71911","Prairie Grove, AR Urban Cluster (2010)","3633","464","3442","447","0","11","33","34","15","17","0","11","16","28","127","70","0","11","127","70"
"400C100US71938","Prairie View, TX Urban Cluster (2010)","6455","382","1161","902","4828","838","0","19","96","75","20","27","186","116","164","109","1","3","163","109"
"400C100US71965","Pratt, KS Urban Cluster (2010)","6560","93","6384","141","6","5","68","102","7","12","0","15","0","15","95","63","16","28","79","56"
"400C100US72019","Premont, TX Urban Cluster (2010)","2463","191","2190","284","8","18","47","57","0","13","0","13","181","183","37","56","0","13","37","56"
"400C100US72073","Prescott, AR Urban Cluster (2010)","2701","219","1246","234","1405","225","0","11","43","74","0","11","0","11","7","14","0","11","7","14"
"400C100US72100","Prescott, WI Urban Cluster (2010)","4153","64","3916","155","25","30","0","9","160","138","0","9","0","9","52","39","0","9","52","39"
"400C100US72112","Prescott Valley--Prescott, AZ Urbanized Area (2010)","89895","1255","83082","1464","582","165","822","304","1040","229","31","36","2281","779","2057","380","131","95","1926","377"
"400C100US72120","Presidential Lakes Estates, NJ Urban Cluster (2010)","2304","436","1826","403","286","195","0","12","30","37","0","12","11","20","151","139","13","21","138","141"
"400C100US72127","Presidio, TX Urban Cluster (2010)","4310","178","3829","273","0","13","17","28","252","145","0","13","212","186","0","13","0","13","0","13"
"400C100US72154","Presque Isle, ME Urban Cluster (2010)","5967","399","5525","384","47","50","206","59","48","49","2","4","7","12","132","62","0","14","132","62"
"400C100US72181","Preston, ID Urban Cluster (2010)","4242","318","4016","321","33","39","59","69","0","12","3","6","0","12","131","70","0","12","131","70"
"400C100US72208","Prestonsburg, KY Urban Cluster (2010)","6219","578","5846","590","220","108","0","16","106","112","0","16","10","20","37","38","0","16","37","38"
"400C100US72235","Price, UT Urban Cluster (2010)","13308","405","12030","448","122","86","152","75","82","64","15","19","402","193","505","227","205","138","300","184"
"400C100US72244","Priceville, AL Urban Cluster (2010)","3908","524","3478","527","220","206","43","55","42","41","0","11","6","10","119","106","0","11","119","106"
"400C100US72253","Prince Frederick, MD Urban Cluster (2010)","6737","640","4495","586","1577","289","0","17","239","166","0","17","102","131","324","179","0","17","324","179"
"400C100US72262","Princess Anne, MD Urban Cluster (2010)","10434","698","2637","498","7388","528","63","36","108","59","9","13","119","44","110","81","2","4","108","80"
"400C100US72289","Princeton, IL Urban Cluster (2010)","7828","215","7600","244","57","41","13","22","55","38","0","15","63","62","40","45","18","39","22","22"
"400C100US72316","Princeton, IN Urban Cluster (2010)","8597","63","7609","194","532","174","0","16","27","28","0","16","165","147","264","141","0","16","264","141"
"400C100US72343","Princeton, KY Urban Cluster (2010)","5846","171","4952","250","852","176","0","16","0","16","0","16","0","16","42","50","13","21","29","45"
"400C100US72370","Princeton, MN Urban Cluster (2010)","4924","169","4600","241","0","9","5","9","78","75","20","31","23","31","198","137","0","9","198","137"
"400C100US72410","Princeville, HI Urban Cluster (2010)","2114","309","1616","271","0","11","3","5","65","32","64","60","81","130","285","131","0","11","285","131"
"400C100US72424","Prineville, OR Urban Cluster (2010)","11454","425","10173","487","101","101","110","85","54","27","87","113","431","194","498","163","193","129","305","97"
"400C100US72505","Providence, RI--MA Urbanized Area (2010)","1199504","2388","974888","4205","75495","1829","5120","631","39693","1199","931","215","66647","3169","36730","2154","7821","963","28909","1769"
"400C100US72532","Provincetown, MA Urban Cluster (2010)","3224","214","2924","236","50","49","8","14","26","24","0","12","45","68","171","106","43","66","128","92"
"400C100US72559","Provo--Orem, UT Urbanized Area (2010)","532274","1446","487913","1823","3156","431","2803","396","8497","502","4382","536","10455","1309","15068","1033","1214","330","13854","916"
"400C100US72586","Pryor Creek, OK Urban Cluster (2010)","9070","222","6481","296","68","32","1122","259","119","39","0","13","45","41","1235","219","33","48","1202","208"
"400C100US72613","Pueblo, CO Urbanized Area (2010)","139577","850","105612","1764","3319","494","5530","841","1062","198","122","48","17629","1637","6303","713","1689","479","4614","566"
"400C100US72640","Pukalani--Makawao--Haiku-Pauwela, HI Urban Cluster (2010)","27325","1129","12418","842","125","89","13","20","5185","738","2188","545","647","380","6749","838","188","122","6561","830"
"400C100US72667","Pulaski, TN Urban Cluster (2010)","7423","135","5164","225","1856","230","0","17","53","48","0","17","40","44","310","190","5","10","305","190"
"400C100US72694","Pulaski, VA Urban Cluster (2010)","15760","537","14316","566","788","201","0","19","148","90","0","19","129","93","379","198","25","36","354","194"
"400C100US72721","Pulaski, WI Urban Cluster (2010)","3315","267","3270","273","19","35","10","15","0","9","0","9","0","9","16","29","0","9","16","29"
"400C100US72748","Pullman, WA Urban Cluster (2010)","32319","48","24815","224","885","157","232","167","3729","288","64","61","564","150","2030","288","163","103","1867","294"
"400C100US72775","Punxsutawney, PA Urban Cluster (2010)","6183","75","6021","120","69","71","37","39","24","23","0","15","0","15","32","28","0","15","32","28"
"400C100US72829","Purcell, OK Urban Cluster (2010)","7360","397","6220","437","207","113","461","165","27","38","0","13","132","103","313","110","40","42","273","100"
"400C100US72856","Purcellville, VA Urban Cluster (2010)","13508","356","11738","541","617","266","48","35","542","201","10","13","20","23","533","164","62","58","471","158"
"400C100US72910","Quarryville, PA Urban Cluster (2010)","7365","604","7047","643","104","119","0","15","12","12","0","15","75","98","127","149","69","107","58","114"
"400C100US72937","Quartzsite, AZ Urban Cluster (2010)","3669","11","3576","86","0","12","0","12","90","85","0","12","3","8","0","12","0","12","0","12"
"400C100US73018","Quincy, FL Urban Cluster (2010)","9299","553","2496","469","6591","615","21","33","53","86","0","19","24","25","114","115","2","5","112","115"
"400C100US73045","Quincy, IL Urban Cluster (2010)","44891","454","40769","486","2561","263","90","69","427","106","35","52","128","92","881","283","44","44","837","273"
"400C100US73072","Quincy, WA Urban Cluster (2010)","7473","323","3311","677","0","17","45","57","39","38","0","17","3776","771","302","241","162","138","140","179"
"400C100US73126","Quitman, GA Urban Cluster (2010)","3761","79","999","188","2752","199","0","13","0","13","0","13","2","4","8","12","0","13","8","12"
"400C100US73136","Quitman, TX Urban Cluster (2010)","2931","312","2627","275","143","107","12","12","0","13","0","13","54","67","95","81","0","13","95","81"
"400C100US73153","Racine, WI Urbanized Area (2010)","132268","588","96403","1127","20953","622","788","237","2065","242","17","19","6581","929","5461","873","975","319","4486","756"
"400C100US73245","Rainbow Lakes Estates, FL Urban Cluster (2010)","5903","579","5760","586","82","77","0","19","24","37","0","19","15","26","22","35","0","19","22","35"
"400C100US73261","Raleigh, NC Urbanized Area (2010)","999001","3390","663567","3650","204543","2206","3539","449","64928","1064","413","117","34520","2584","27491","1765","2513","481","24978","1701"
"400C100US73288","Ramona, CA Urban Cluster (2010)","27443","1231","22815","1199","504","281","101","70","565","370","38","58","1621","636","1799","551","301","179","1498","484"
"400C100US73300","Ramseur, NC Urban Cluster (2010)","2667","386","2078","353","208","97","8","13","68","70","0","12","165","157","140","83","46","58","94","62"
"400C100US73315","Rancho Calaveras--Valley Springs, CA Urban Cluster (2010)","8365","976","7602","993","120","173","41","46","113","104","0","17","14","30","475","218","30","55","445","221"
"400C100US73342","Rancho Murieta, CA Urban Cluster (2010)","5273","384","4590","366","123","127","32","38","223","116","16","25","57","65","232","153","39","63","193","143"
"400C100US73369","Rantoul, IL Urban Cluster (2010)","14281","174","10243","541","2729","353","24","29","308","218","4","6","362","394","611","315","20","30","591","315"
"400C100US73396","Rapid City, SD Urbanized Area (2010)","86620","1003","71046","1132","1039","218","8446","829","1087","170","39","27","396","203","4567","610","283","195","4284","573"
"400C100US73423","Rathdrum, ID Urban Cluster (2010)","6934","322","6544","407","49","71","170","153","27","32","0","17","0","17","144","150","37","58","107","132"
"400C100US73450","Raton, NM Urban Cluster (2010)","5794","201","5206","271","19","23","178","117","10","22","0","17","245","123","136","110","69","92","67","76"
"400C100US73477","Ravena, NY Urban Cluster (2010)","5443","425","5117","452","239","130","6","11","9","15","0","16","30","35","42","62","0","16","42","62"
"400C100US73504","Ravenswood, WV Urban Cluster (2010)","4206","281","4009","330","0","11","57","80","5","12","0","11","0","11","135","162","0","11","135","162"
"400C100US73531","Rawlins, WY Urban Cluster (2010)","8915","194","8092","223","179","71","271","70","98","91","14","23","132","70","129","78","45","40","84","65"
"400C100US73554","Raymond, MS Urban Cluster (2010)","2972","504","1248","371","1667","364","14","19","0","13","0","13","36","32","7","15","7","15","0","13"
"400C100US73585","Raymond, WA Urban Cluster (2010)","4025","307","3369","318","6","12","53","35","296","63","0","12","111","88","190","79","13","22","177","76"
"400C100US73612","Raymondville, TX Urban Cluster (2010)","14349","351","13588","441","155","89","37","35","22","25","0","21","505","271","42","40","42","40","0","21"
"400C100US73639","Rayne, LA Urban Cluster (2010)","9919","614","5870","678","3707","718","0","17","0","17","0","17","0","17","342","270","0","17","342","270"
"400C100US73666","Rayville, LA Urban Cluster (2010)","3830","307","1156","261","2466","316","0","12","82","124","0","12","44","68","82","78","37","63","45","44"
"400C100US73693","Reading, PA Urbanized Area (2010)","269086","1484","205626","2570","18032","1102","3457","859","4263","490","112","147","15836","1594","21760","1997","2789","628","18971","1850"
"400C100US73720","Red Bluff, CA Urban Cluster (2010)","18415","815","16222","834","116","71","449","365","175","101","2","4","894","520","557","216","20","36","537","217"
"400C100US73747","Red Bud, IL Urban Cluster (2010)","3564","27","3361","154","18","37","19","26","0","11","0","11","48","55","118","109","118","109","0","11"
"400C100US73774","Redding, CA Urbanized Area (2010)","119283","910","100995","1153","1737","293","2838","502","4862","382","58","44","3053","725","5740","723","897","294","4843","665"
"400C100US73828","Red Hook, NY Urban Cluster (2010)","6803","360","6144","353","135","83","3","9","314","99","0","16","88","72","119","73","5","11","114","72"
"400C100US73882","Redmond, OR Urban Cluster (2010)","29886","606","26834","873","234","179","219","171","222","152","120","132","1012","543","1245","365","57","92","1188","343"
"400C100US73909","Red Oak, IA Urban Cluster (2010)","5396","55","5029","131","0","13","24","33","0","13","0","13","157","116","186","96","33","47","153","94"
"400C100US73936","Red Springs, NC Urban Cluster (2010)","4301","366","1163","310","2114","300","605","254","47","71","0","12","318","234","54","60","0","12","54","60"
"400C100US73963","Red Wing, MN Urban Cluster (2010)","13759","531","12514","624","310","101","188","94","84","58","0","14","188","222","475","206","25","30","450","201"
"400C100US73990","Redwood Falls, MN Urban Cluster (2010)","4734","146","4110","207","87","37","304","102","37","26","0","9","142","81","54","29","0","9","54","29"
"400C100US74044","Reedley--Dinuba, CA Urban Cluster (2010)","49560","595","37941","1593","362","191","123","76","1563","449","16","17","7923","1448","1632","435","379","198","1253","384"
"400C100US74071","Reedsburg, WI Urban Cluster (2010)","9362","122","8679","237","5","6","165","124","125","136","0","12","111","94","277","133","68","70","209","122"
"400C100US74098","Reedsport, OR Urban Cluster (2010)","4672","356","4327","408","31","47","75","78","50","68","0","12","0","12","189","149","0","12","189","149"
"400C100US74125","Refugio, TX Urban Cluster (2010)","2861","22","2096","215","277","86","0","13","0","13","0","13","254","152","234","138","0","13","234","138"
"400C100US74142","Reidsville, GA Urban Cluster (2010)","2674","401","937","263","1202","256","25","39","0","13","0","13","431","282","79","72","29","34","50","62"
"400C100US74152","Reidsville, NC Urban Cluster (2010)","13542","191","7843","532","5030","488","41","49","143","117","18","28","36","61","431","197","0","19","431","197"
"400C100US74179","Reno, NV--CA Urbanized Area (2010)","415700","1279","328830","2362","9984","520","5516","548","23439","739","2541","194","26932","2204","18458","1412","2543","608","15915","1203"
"400C100US74206","Rensselaer, IN Urban Cluster (2010)","5934","372","5533","424","188","78","0","16","46","75","0","16","102","104","65","48","0","16","65","48"
"400C100US74260","Rexburg, ID Urban Cluster (2010)","28011","448","25852","523","215","89","8","12","403","134","42","42","737","301","754","183","54","49","700","173"
"400C100US74287","Reynoldsville, PA Urban Cluster (2010)","2743","32","2656","71","38","34","0","10","4","7","14","21","0","10","31","34","0","10","31","34"
"400C100US74314","Rhinebeck, NY Urban Cluster (2010)","3006","99","2680","181","124","138","0","11","112","107","0","11","37","46","53","40","24","32","29","26"
"400C100US74341","Rhinelander, WI Urban Cluster (2010)","8710","316","8124","337","156","73","97","69","18","26","0","12","70","74","245","134","0","12","245","134"
"400C100US74368","Rice Lake, WI Urban Cluster (2010)","8960","332","8732","349","8","12","70","40","113","118","0","12","0","12","37","30","0","12","37","30"
"400C100US74395","Richfield, UT Urban Cluster (2010)","7374","114","6881","181","61","44","219","109","0","16","0","16","109","78","104","66","45","38","59","52"
"400C100US74449","Richgrove, CA Urban Cluster (2010)","2923","359","1860","290","0","12","44","68","128","99","0","12","875","256","16","19","8","13","8","13"
"400C100US74557","Richland Center, WI Urban Cluster (2010)","4824","87","4599","105","79","37","0","9","67","31","0","9","9","13","70","28","0","9","70","28"
"400C100US74584","Richlands, VA Urban Cluster (2010)","8699","420","8397","455","149","143","15","21","14","21","0","17","13","31","111","80","3","5","108","80"
"400C100US74601","Richlands South, NC Urban Cluster (2010)","6403","927","5581","1064","523","321","0","17","0","17","0","17","12","19","287","287","155","233","132","87"
"400C100US74638","Richmond, IN--OH Urban Cluster (2010)","43249","443","37373","555","3158","377","89","61","583","151","0","24","647","226","1399","306","22","23","1377","308"
"400C100US74665","Richmond, KY Urban Cluster (2010)","37944","634","33278","682","2878","349","72","57","551","195","41","53","133","77","991","264","106","74","885","254"
"400C100US74692","Richmond, MI Urban Cluster (2010)","6254","222","6006","276","65","49","0","14","0","14","0","14","11","20","172","129","0","14","172","129"
"400C100US74719","Richmond, MO Urban Cluster (2010)","5471","243","5070","270","282","112","24","24","0","15","0","15","25","39","70","46","0","15","70","46"
"400C100US74746","Richmond, VA Urbanized Area (2010)","1004150","2034","582785","2301","324177","2212","2745","518","44651","948","456","151","18104","1644","31232","1958","2534","489","28698","1918"
"400C100US74827","Ridgecrest, CA Urban Cluster (2010)","32642","857","24270","1294","2215","829","434","286","1833","790","92","99","1947","537","1851","539","288","321","1563","468"
"400C100US74840","Ridgefield, WA Urban Cluster (2010)","5435","475","4968","497","23","36","0","17","298","177","0","17","0","17","146","135","0","17","146","135"
"400C100US74854","Ridgeland, SC Urban Cluster (2010)","4848","565","2284","440","2391","576","0","12","47","55","0","12","92","85","34","32","0","12","34","32"
"400C100US74881","Ridge Manor, FL Urban Cluster (2010)","3033","542","2811","526","222","192","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"400C100US74908","Ridgway, PA Urban Cluster (2010)","4185","88","4020","128","72","71","0","10","32","38","0","10","3","7","58","43","0","10","58","43"
"400C100US74935","Rifle, CO Urban Cluster (2010)","10689","454","9126","602","71","65","139","151","97","132","0","19","978","384","278","189","36","48","242","181"
"400C100US74962","Rigby, ID Urban Cluster (2010)","9251","902","7809","750","13","23","69","73","37","60","42","64","705","443","576","271","296","214","280","175"
"400C100US74989","Rincon, GA Urban Cluster (2010)","13001","591","10125","601","2184","477","15","24","257","170","8","12","112","120","300","141","0","20","300","141"
"400C100US75016","Rio Bravo--El Cenizo, TX Urban Cluster (2010)","8097","22","7674","138","25","23","6","12","0","19","0","19","361","133","31","30","12","12","19","28"
"400C100US75043","Rio Dell, CA Urban Cluster (2010)","3882","353","3376","360","9","17","149","109","45","51","0","12","76","111","227","121","35","42","192","120"
"400C100US75072","Rio Grande City--Roma, TX Urban Cluster (2010)","47539","1474","45110","1529","25","37","23","29","10","12","0","28","2138","561","233","157","205","156","28","31"
"400C100US75080","Rio Hondo, TX Urban Cluster (2010)","4836","718","4572","709","15","26","0","13","0","13","0","13","214","207","35","49","32","49","3","6"
"400C100US75089","Rio Rico Northeast, AZ Urban Cluster (2010)","2549","685","2365","674","29","40","0","12","0","12","0","12","117","116","38","43","38","43","0","12"
"400C100US75097","Rio Vista, CA Urban Cluster (2010)","7989","175","6480","329","565","204","18","24","635","214","47","68","64","80","180","110","11","20","169","109"
"400C100US75124","Ripley, MS Urban Cluster (2010)","3776","411","2139","443","1183","385","7","12","12","19","14","23","283","258","138","110","47","77","91","90"
"400C100US75151","Ripley, TN Urban Cluster (2010)","8541","231","3344","321","4682","341","73","91","69","87","0","17","77","63","296","166","8","12","288","165"
"400C100US75178","Ripley, WV Urban Cluster (2010)","4682","379","4603","375","27","36","0","11","32","52","0","11","20","37","0","11","0","11","0","11"
"400C100US75205","Ripon, WI Urban Cluster (2010)","7836","97","7479","164","67","72","42","37","123","54","0","12","22","23","103","74","43","38","60","65"
"400C100US75270","Riverdale, CA Urban Cluster (2010)","3626","751","1748","414","7","10","0","12","0","12","0","12","1861","747","10","14","10","14","0","12"
"400C100US75286","River Falls, WI Urban Cluster (2010)","15591","125","14793","162","128","67","26","29","269","112","0","14","36","31","339","100","0","14","339","100"
"400C100US75340","Riverside--San Bernardino, CA Urbanized Area (2010)","2045567","4209","1154775","8958","178999","3649","15371","1540","139485","2947","6780","995","462765","8712","87392","3907","26802","2207","60590","2773"
"400C100US75367","Riverton, WY Urban Cluster (2010)","12373","364","10335","481","98","56","1044","280","16","22","2","7","428","186","450","155","121","103","329","128"
"400C100US75394","Roanoke, AL Urban Cluster (2010)","3810","408","1950","320","1751","399","0","11","0","11","0","11","0","11","109","123","0","11","109","123"
"400C100US75421","Roanoke, VA Urbanized Area (2010)","214759","1248","164488","1330","35263","933","365","119","6245","379","171","191","2497","720","5730","924","362","163","5368","925"
"400C100US75448","Roanoke Rapids, NC Urban Cluster (2010)","23695","837","12034","530","10908","805","176","168","184","125","0","22","116","127","277","186","121","115","156","130"
"400C100US75475","Roaring Spring, PA Urban Cluster (2010)","6805","422","6716","426","22","35","0","15","26","41","0","15","0","15","41","54","28","43","13","20"
"400C100US75502","Robertsdale, AL Urban Cluster (2010)","8064","669","7559","652","204","123","160","170","0","16","0","16","14","23","127","100","85","94","42","38"
"400C100US75529","Robinson, IL Urban Cluster (2010)","7658","252","6640","241","694","272","0","15","66","51","0","15","33","49","225","132","47","61","178","95"
"400C100US75556","Robstown, TX Urban Cluster (2010)","11815","770","11049","911","142","196","18","30","4","7","0","21","390","257","212","180","151","172","61","67"
"400C100US75583","Rochelle, IL Urban Cluster (2010)","10675","283","9167","393","332","158","13","24","108","107","0","17","863","287","192","116","44","42","148","115"
"400C100US75610","Rochester, IN Urban Cluster (2010)","7344","255","7190","277","30","36","74","56","21","23","0","16","0","16","29","47","9","20","20","31"
"400C100US75637","Rochester, MN Urbanized Area (2010)","113287","361","91527","645","8368","536","389","163","8344","404","20","32","1315","448","3324","535","255","144","3069","543"
"400C100US75664","Rochester, NY Urbanized Area (2010)","725403","1634","545752","2208","114400","1404","3245","495","27264","767","279","139","13252","1186","21211","1677","3045","520","18166","1555"
"400C100US75691","Rockdale, TX Urban Cluster (2010)","5268","546","3819","655","742","262","0","19","47","46","0","19","546","396","114","92","0","19","114","92"
"400C100US75718","Rockford, IL Urbanized Area (2010)","288891","1367","224369","2116","36937","918","980","351","7465","407","53","53","10053","1562","9034","951","1164","391","7870","884"
"400C100US75732","Rockford, MN Urban Cluster (2010)","4553","137","4387","233","0","9","17","21","8","11","0","9","131","187","10","16","0","9","10","16"
"400C100US75745","Rock Hill, SC Urbanized Area (2010)","112776","1542","72224","1565","32165","1101","1078","187","2200","489","79","57","2158","530","2872","579","332","223","2540","514"
"400C100US75772","Rockingham--Hamlet, NC Urban Cluster (2010)","24235","922","14151","681","8563","783","350","162","290","184","0","22","172","132","709","291","33","39","676","278"
"400C100US75799","Rockland, ME Urban Cluster (2010)","8792","397","8363","392","67","81","121","96","86","80","0","14","10","18","145","68","15","19","130","64"
"400C100US75826","Rockmart, GA Urban Cluster (2010)","6974","580","4979","604","1565","404","46","83","26","36","0","18","7","14","351","290","0","18","351","290"
"400C100US75853","Rockport, TX Urban Cluster (2010)","18603","949","15979","977","360","77","99","105","500","51","0","21","716","361","949","421","310","348","639","227"
"400C100US75880","Rock Springs, WY Urban Cluster (2010)","28009","515","25898","525","332","214","223","151","113","72","205","227","446","208","792","230","32","35","760","225"
"400C100US75907","Rock Valley, IA Urban Cluster (2010)","2980","258","2928","272","6","10","0","9","22","35","0","9","0","9","24","41","0","9","24","41"
"400C100US75934","Rockville, IN Urban Cluster (2010)","4230","240","3915","244","160","83","0","11","0","11","0","11","0","11","155","76","0","11","155","76"
"400C100US75961","Rocky Ford, CO Urban Cluster (2010)","4304","173","3803","270","42","43","102","73","27","43","0","12","237","186","93","74","17","23","76","69"
"400C100US75988","Rocky Mount, NC Urbanized Area (2010)","65788","1030","22239","1114","39984","1160","303","153","722","197","43","50","923","368","1574","433","89","58","1485","422"
"400C100US76015","Rocky Mount, VA Urban Cluster (2010)","6142","482","4219","538","1450","403","0","17","0","17","0","17","406","333","67","103","0","17","67","103"
"400C100US76042","Rogers City, MI Urban Cluster (2010)","2419","73","2306","84","26","19","9","12","30","18","0","10","10","14","38","28","0","10","38","28"
"400C100US76059","Rogersville, MO Urban Cluster (2010)","3210","174","3149","155","0","11","0","11","5","10","0","11","3","8","53","39","10","17","43","36"
"400C100US76069","Rogersville, TN Urban Cluster (2010)","5849","488","5469","471","157","105","25","26","0","17","14","22","147","143","37","36","0","17","37","36"
"400C100US76123","Rolla, MO Urban Cluster (2010)","20467","498","17473","568","1108","199","70","79","1453","129","0","20","10","18","353","152","19","22","334","150"
"400C100US76177","Romancoke, MD Urban Cluster (2010)","3089","392","2814","343","65","56","0","12","152","151","0","12","23","25","35","54","0","12","35","54"
"400C100US76204","Rome, GA Urbanized Area (2010)","60595","1360","41753","1461","12698","438","90","78","1284","262","0","30","3431","889","1339","418","193","188","1146","356"
"400C100US76231","Rome, NY Urban Cluster (2010)","32819","622","29070","790","2136","507","28","25","438","198","0","24","368","186","779","261","124","71","655","239"
"400C100US76258","Roosevelt, UT Urban Cluster (2010)","6572","105","5492","175","33","25","410","90","63","33","64","28","319","108","191","66","23","28","168","56"
"400C100US76285","Rosamond, CA Urban Cluster (2010)","16597","1232","11171","1222","1564","598","303","219","540","237","0","19","2076","785","943","332","229","143","714","306"
"400C100US76312","Roseau, MN Urban Cluster (2010)","2804","58","2687","86","19","21","25","22","11","14","0","9","8","10","54","47","9","12","45","45"
"400C100US76339","Roseburg, OR Urban Cluster (2010)","43246","989","40129","1018","231","98","478","195","453","252","17","18","353","182","1585","397","12","19","1573","395"
"400C100US76366","Rose Hill, KS Urban Cluster (2010)","3542","232","3417","235","27","45","2","4","30","29","0","10","25","37","41","53","0","10","41","53"
"400C100US76447","Roswell, NM Urban Cluster (2010)","48982","397","39558","951","962","120","865","268","484","199","31","28","5740","891","1342","369","539","237","803","264"
"400C100US76474","Round Lake Beach--McHenry--Grayslake, IL--WI Urbanized Area (2010)","291633","1463","257187","2292","7006","713","524","229","11858","1013","179","163","7399","1121","7480","834","1381","358","6099","675"
"400C100US76501","Roxboro, NC Urban Cluster (2010)","9899","507","4155","507","4712","479","129","75","22","35","18","32","619","333","244","154","89","78","155","126"
"400C100US76528","Roxborough Park, CO Urban Cluster (2010)","8975","475","8456","486","23","33","21","29","103","73","0","17","69","57","303","155","12","20","291","155"
"400C100US76582","Royston, GA Urban Cluster (2010)","3376","477","2538","391","753","206","0","13","17","21","0","13","5","9","63","60","35","51","28","39"
"400C100US76595","Ruckersville, VA Urban Cluster (2010)","6580","587","5295","570","587","261","34","52","182","80","0","17","257","120","225","217","0","17","225","217"
"400C100US76609","Rugby, ND Urban Cluster (2010)","2790","239","2579","241","36","23","154","66","0","9","0","9","4","8","17","17","0","9","17","17"
"400C100US76636","Ruidoso, NM Urban Cluster (2010)","9432","563","8436","598","11","17","163","128","102","123","0","17","414","211","306","163","0","17","306","163"
"400C100US76663","Ruleville, MS Urban Cluster (2010)","3080","220","470","168","2606","264","0","13","0","13","0","13","0","13","4","7","0","13","4","7"
"400C100US76690","Rumford, ME Urban Cluster (2010)","4638","396","4500","376","0","10","40","49","73","64","0","10","0","10","25","32","0","10","25","32"
"400C100US76717","Running Springs, CA Urban Cluster (2010)","4555","691","3938","665","137","114","10","15","59","60","32","36","82","120","297","150","24","26","273","146"
"400C100US76744","Rupert, ID Urban Cluster (2010)","6299","195","5900","241","13","19","21","26","6","12","15","23","274","143","70","52","0","17","70","52"
"400C100US76759","Rush City, MN Urban Cluster (2010)","2945","58","2297","134","437","109","92","50","62","37","0","9","0","9","57","38","0","9","57","38"
