"topic","term","beta"
5,"coronavirussouthkorea",2.51677665994207e-05
1,"coronavirustruth",8.90804985686674e-05
2,"coronavirustruth",0.000378058740462196
3,"coronavirustruth",5.0485951773425e-05
4,"coronavirustruth",0.000195089031590823
5,"coronavirustruth",0.000203026205467302
1,"coronavirusuk",6.99066450878015e-05
2,"coronavirusuk",0.000136932474200775
3,"coronavirusuk",0.00024115137454756
4,"coronavirusuk",0.000130122683084796
5,"coronavirusuk",0.000185279449992921
1,"coronavirusupd",0.0038311501174218
2,"coronavirusupd",0.00252367050527262
3,"coronavirusupd",0.000629251626739703
4,"coronavirusupd",0.00176259174395044
5,"coronavirusupd",0.002651103928495
1,"coronavirusus",0.000348022759389451
2,"coronavirusus",3.22536769644205e-05
3,"coronavirusus",0.000194048496657626
4,"coronavirusus",0.000685112178105589
5,"coronavirusus",4.39715475534653e-05
1,"coronavirususa",0.00280427104447518
2,"coronavirususa",0.00147361025409036
3,"coronavirususa",0.00336439400920602
4,"coronavirususa",0.00255177120402069
5,"coronavirususa",0.00101486169338096
1,"coronaviruswuhan",0.000149630222880641
2,"coronaviruswuhan",0.00023927620283328
3,"coronaviruswuhan",0.000205297647015149
4,"coronaviruswuhan",5.1277718384608e-05
5,"coronaviruswuhan",0.000177388354599452
1,"correct",0.000122518601975226
2,"correct",0.000278989239394558
3,"correct",0.000243741385465854
4,"correct",2.82164840984033e-05
5,"correct",0.000159883078306405
1,"corrupt",0.000174930388920502
2,"corrupt",5.86400133302122e-05
3,"corrupt",0.000121496239494829
4,"corrupt",0.000184679385142041
5,"corrupt",0.000202409756157307
1,"corvid19",0.000193223195758209
2,"corvid19",0.00155830397420844
3,"corvid19",0.00067492859632523
4,"corvid19",0.000254334275990992
5,"corvid19",3.30555069366867e-05
1,"cost",0.00032459081634211
2,"cost",0.000395089589457953
3,"cost",7.9224027150506e-05
4,"cost",0.000319963556823477
5,"cost",0.00060198140748465
1,"costco",0.000130438841156501
2,"costco",0.000140971488755884
3,"costco",0.000185932335082091
4,"costco",0.000102272926103476
5,"costco",0.0002308408339395
1,"cough",0.000351956877933376
2,"cough",0.00113320129223264
3,"cough",0.000268311192212097
4,"cough",0.00312881364591239
5,"cough",0.000250740921443887
1,"count",0.000246825163878321
2,"count",0.000306297242811981
3,"count",0.000142410222229763
4,"count",0.000571440256458216
5,"count",0.000269318296461065
1,"counter",0.000318657893636504
2,"counter",0.000599241398511929
3,"counter",0.00016317782402306
4,"counter",0.000310473563727338
5,"counter",0.000328636480836286
1,"counti",0.000263729118589827
2,"counti",0.000859935613161754
3,"counti",0.000269643642616369
4,"counti",0.000763449802841923
5,"counti",0.000323783007261923
1,"countless",0.000147749003122763
2,"countless",0.000128258743722501
3,"countless",0.000167774103083777
4,"countless",0.000113424340478614
5,"countless",0.000227300481419311
1,"countri",0.00288454996997516
2,"countri",0.0176233709756432
3,"countri",0.00873044305988778
4,"countri",3.43876518986979e-05
5,"countri",0.00207636494097407
1,"coupl",0.000821416848509627
2,"coupl",0.000315608108339707
3,"coupl",0.000426510303415946
4,"coupl",0.000566231598715055
5,"coupl",0.000946268703712338
1,"cousin",7.099227387694e-05
2,"cousin",0.000151089199007243
3,"cousin",0.000135844929051757
4,"cousin",0.000278139284011265
5,"cousin",0.000116273040554897
1,"cov",4.60596345420821e-05
2,"cov",0.00032145998321822
3,"cov",5.61393062941194e-05
4,"cov",0.000235085836208631
5,"cov",0.000236262263795644
1,"covd19",0.000216083790479895
2,"covd19",0.000147768427076883
3,"covd19",3.1611620810708e-05
4,"covd19",0.000288668536328682
5,"covd19",6.09016818532716e-05
1,"cover",0.000677378696462544
2,"cover",0.000941794315437585
3,"cover",0.00140837367767196
4,"cover",0.0010661647005693
5,"cover",0.00228089598534683
1,"covid",0.00533200915236549
2,"covid",0.0057300402451626
3,"covid",0.00370871880025029
4,"covid",0.00420061397833726
5,"covid",0.00710238362856684
1,"covid19",0.0246238257298879
2,"covid19",0.00167562625412619
3,"covid19",0.0179118336873518
4,"covid19",0.00127500578869945
5,"covid19",0.0231220902252716
1,"covid19korea",0.00012131528932252
2,"covid19korea",0.000113170866508175
3,"covid19korea",0.000164494017075723
4,"covid19korea",0.000242038194387415
5,"covid19korea",7.61300694380031e-05
1,"covid2019",0.00430535120251135
2,"covid2019",0.00194762413743695
3,"covid2019",0.00162657648361267
4,"covid2019",0.00120929395767439
5,"covid2019",0.00356486271256557
1,"coward",0.000171650169325525
2,"coward",0.000186633499489807
3,"coward",0.000142939082383896
4,"coward",0.00012104446603931
5,"coward",0.000178167123207221
1,"cowardic",0.0002329844102135
2,"cowardic",0.000150199045552611
3,"cowardic",0.000241033870071978
4,"cowardic",5.95123989666083e-05
5,"cowardic",4.04914098242177e-05
1,"coy",0.000186986621845677
2,"coy",0.000109264942479327
3,"coy",0.000172065594822007
4,"coy",0.000168285088101241
5,"coy",8.49315415749771e-05
1,"crack",0.000214280712576968
2,"crack",0.000141205285639926
3,"crack",4.72880112930918e-05
4,"crack",0.000186323166658254
5,"crack",0.000207228809450131
1,"cradl",8.64664522673748e-05
2,"cradl",0.000347267641981717
3,"cradl",0.000111758864609125
4,"cradl",0.000228004276713701
5,"cradl",6.99486323143327e-05
1,"crashingmoonxo",0.000160127589170739
2,"crashingmoonxo",0.00018097446102558
3,"crashingmoonxo",0.000113117687351278
4,"crashingmoonxo",0.000200731933876324
5,"crashingmoonxo",0.000122672793888653
1,"crawl",7.17381358812242e-05
2,"crawl",0.000359272139118774
3,"crawl",7.23618262105032e-05
4,"crawl",5.75295822496666e-05
5,"crawl",0.000428543621866775
1,"crazi",0.000219607370485325
2,"crazi",0.00020814462599016
3,"crazi",3.61103790734178e-05
4,"crazi",0.00020222848373251
5,"crazi",0.000142967092812202
1,"creat",0.000737072480073285
2,"creat",0.000281686312890784
3,"creat",0.000202736445331307
4,"creat",0.000744342961599611
5,"creat",0.000176459788466253
1,"creationist",0.000205354108737088
2,"creationist",0.00022644325930858
3,"creationist",0.000166418999047537
4,"creationist",7.85288418513747e-05
5,"creationist",0.000125075823736524
1,"credibl",0.000141391042897822
2,"credibl",7.19306934749942e-05
3,"credibl",0.000254564491574589
4,"credibl",5.16981446373607e-05
5,"credibl",0.000228013189377378
1,"credit",7.38378708905123e-06
2,"credit",7.55940538978569e-05
3,"credit",0.000123511965454977
4,"credit",0.000374494129892825
5,"credit",0.000134972586242198
1,"crew",0.000147521217330201
2,"crew",0.000122639992569438
3,"crew",0.000112060989186856
4,"crew",0.000245014010582838
5,"crew",0.000115366899172286
1,"cri",0.000218275126128871
2,"cri",0.000215887457107499
3,"cri",0.000159472903166374
4,"cri",0.000112036874764126
5,"cri",7.08925437905404e-05
1,"crime",0.000234989304682987
2,"crime",0.000261836465258229
3,"crime",4.09140097331975e-05
4,"crime",0.000234474264650239
5,"crime",1.88621702924449e-05
1,"crisi",0.000330449465794666
2,"crisi",0.000802366071421634
3,"crisi",0.000290310609247291
4,"crisi",0.00116305013316935
5,"crisi",0.000605123453990341
1,"criteria",0.000248373608546969
2,"criteria",0.000281606850587286
3,"criteria",0.000321626702511388
4,"criteria",0.000347153060327854
5,"criteria",0.000337222250311528
1,"critic",0.000803972858243019
2,"critic",0.000409770666115518
3,"critic",0.000178402263566051
4,"critic",0.00066356501104813
5,"critic",0.00117676434080192
1,"crocodil",0.000230793528764764
2,"crocodil",0.000252343235860918
3,"crocodil",6.04638888619089e-05
4,"crocodil",0.000209597484536283
5,"crocodil",3.86710345022384e-05
1,"cross",0.000218321043362208
2,"cross",8.04524372544079e-05
3,"cross",8.4002260528864e-05
4,"cross",0.000143470713197552
5,"cross",0.000251824531304242
1,"crossroad",5.90550573963969e-05
2,"crossroad",0.000146462127775472
3,"crossroad",0.000109462117117397
4,"crossroad",0.000159519315678914
5,"crossroad",0.000376232970131905
1,"cruis",0.000803869456263478
2,"cruis",0.00082793157943569
3,"cruis",0.000237999145357912
4,"cruis",6.95347872374477e-05
5,"cruis",0.00070104057631726
1,"crypto",0.000101170944998277
2,"crypto",0.00037242351603103
3,"crypto",0.000515995699844052
4,"crypto",0.000346737024597947
5,"crypto",0.00118218426803194
1,"cryptocurr",0.000100339639353702
2,"cryptocurr",0.000327401848779049
3,"cryptocurr",4.53106842664432e-06
4,"cryptocurr",0.000332786686747515
5,"cryptocurr",8.01093175182057e-05
1,"cspan",0.000203187864128293
2,"cspan",8.29326858781972e-05
3,"cspan",0.000204626822118025
4,"cspan",0.000164385630823797
5,"cspan",2.93842678899689e-05
1,"ct",9.0272858407995e-05
2,"ct",0.000122257836332927
3,"ct",0.000165889180244711
4,"ct",0.000149217480320226
5,"ct",0.000264980647709185
1,"cuddl",0.000136369160929384
2,"cuddl",0.000235986640908636
3,"cuddl",0.000180502907872403
4,"cuddl",0.000155992686585835
5,"cuddl",7.34652893635607e-05
1,"cult",0.000233987535066031
2,"cult",8.85512990447476e-05
3,"cult",0.000166348047699073
4,"cult",9.18835311046806e-05
5,"cult",0.000162220475928246
1,"curb",0.00095989705981649
2,"curb",7.15345651566597e-05
3,"curb",0.000580963574404002
4,"curb",0.000713257708249345
5,"curb",0.000408622842338423
1,"cure",0.00135692312822061
2,"cure",0.000221417556198497
3,"cure",0.00173651296687892
4,"cure",0.000406311427813635
5,"cure",0.00227535219344505
1,"curious",8.87485240066135e-06
2,"curious",0.00014143088297692
3,"curious",0.000226130127313129
4,"curious",0.000221971463149479
5,"curious",0.000152552208195827
1,"currenc",0.000162628986159956
2,"currenc",0.000209158868923758
3,"currenc",0.000230677550247278
4,"currenc",1.21327655098703e-05
5,"currenc",0.000199203041065737
1,"current",0.0002216190263642
2,"current",0.000588152191014952
3,"current",0.000227229778458953
4,"current",0.000531178394589277
5,"current",1.61046567453166e-05
1,"curs",0.000136088023657313
2,"curs",0.000115993408963549
3,"curs",0.000184016665228794
4,"curs",0.000132634875337666
5,"curs",0.0001948604869262
1,"cushion",0.000288056974974843
2,"cushion",0.000268724840218604
3,"cushion",0.000127872109254658
4,"cushion",9.34629825822352e-05
5,"cushion",9.88976278933824e-06
1,"custom",0.000193697889173794
2,"custom",0.00030132153231339
3,"custom",1.42760693974628e-05
4,"custom",0.000293643182902114
5,"custom",3.11068267242377e-06
1,"czar",0.000667007576618591
2,"czar",0.00023509591377022
3,"czar",0.000304529351694604
4,"czar",0.000645546228965671
5,"czar",0.00030146533978139
1,"daegu",0.000474736785005546
2,"daegu",5.6633612357464e-05
3,"daegu",0.000318852791610066
4,"daegu",0.000348700464648838
5,"daegu",0.000160277818687454
1,"daili",0.00100787091688345
2,"daili",0.000135472232885147
3,"daili",4.99891852056487e-05
4,"daili",0.000180097881703496
5,"daili",0.00105132179540989
1,"dailyn",0.000106251706412398
2,"dailyn",0.000176533534045794
3,"dailyn",0.000190253032312848
4,"dailyn",0.000110981425015786
5,"dailyn",0.000219790697661737
1,"damag",1.43364973731929e-05
2,"damag",0.00019881177840368
3,"damag",0.000245397394511776
4,"damag",0.000170309064217755
5,"damag",0.000151791057957253
1,"dame",0.000221494225571154
2,"dame",0.000211598276804107
3,"dame",0.00013683114939009
4,"dame",7.55142127952588e-05
5,"dame",0.000167766486019694
1,"damn",0.000400736536937117
2,"damn",2.77753528142208e-05
3,"damn",0.000129466195696877
4,"damn",6.65108024943636e-05
5,"damn",5.7456947745367e-05
1,"danc",0.000241263443177946
2,"danc",0.000138411387522834
3,"danc",0.00018803840526576
4,"danc",0.000103635965412608
5,"danc",5.72262908354371e-05
1,"dancer",0.000234197509184761
2,"dancer",0.00012998069153331
3,"dancer",0.000236224236649609
4,"dancer",9.58577617523431e-05
5,"dancer",3.09526154573661e-06
1,"dane",0.000159148212542598
2,"dane",0.000180997323393245
3,"dane",3.50890069159764e-05
4,"dane",0.000177416147172282
5,"dane",0.000297706943915408
1,"danger",0.000356525672506399
2,"danger",0.00155714932033345
3,"danger",0.000343238444063847
4,"danger",0.000756726182047172
5,"danger",0.000570916296165856
1,"danish",0.000769487650862791
2,"danish",0.000882955068375393
3,"danish",0.000140686387409051
4,"danish",0.00160166428836642
5,"danish",0.000446823502623612
1,"darazpk",6.50000020419098e-05
2,"darazpk",0.000279795146504092
3,"darazpk",0.000263950056548332
4,"darazpk",0.000154518069507046
5,"darazpk",7.36718920845725e-06
1,"darcheeni",0.000178840416838518
2,"darcheeni",0.000178572365458854
3,"darcheeni",0.000177305346694064
4,"darcheeni",0.000159460318662069
5,"darcheeni",5.10735720886649e-05
1,"dark",6.48031953899652e-06
2,"dark",0.000306936256900704
3,"dark",0.000418854289889285
4,"dark",0.000453661381167961
5,"dark",0.000346814365576375
1,"data",0.00179979949736408
2,"data",2.05286218782117e-05
3,"data",2.89382740915918e-05
4,"data",0.000736075459651496
5,"data",0.00110881534017018
1,"datavisu",0.000275835074754222
2,"datavisu",9.47015363981072e-05
3,"datavisu",7.08652747253088e-05
4,"datavisu",0.000206384346324463
5,"datavisu",7.4028287428899e-05
1,"date",0.000117868571636196
2,"date",9.27380523064414e-05
3,"date",3.16799851210092e-05
4,"date",0.000180196545548846
5,"date",0.000427928037979731
1,"davi",0.000726843989827415
2,"davi",0.000104782484197891
3,"davi",0.000125659177951372
4,"davi",0.000390298662309622
5,"davi",7.21239255102752e-06
1,"david",8.48023443405758e-05
2,"david",0.000335317351456447
3,"david",0.000121194398086962
4,"david",0.000196281252447407
5,"david",0.000116405947349429
1,"davidlammi",0.000420216324003693
2,"davidlammi",6.21333674690984e-05
3,"davidlammi",3.11314525529237e-05
4,"davidlammi",0.000103902414834971
5,"davidlammi",0.000112533848119712
1,"daviesbook",2.83885348111432e-05
2,"daviesbook",0.000111643121899347
3,"daviesbook",2.21597068852639e-05
4,"daviesbook",0.000350837327529577
5,"daviesbook",0.000290701597980321
1,"day",5.40695527823547e-05
2,"day",0.000149952526455942
3,"day",0.00507714685955923
4,"day",0.00404780335895909
5,"day",0.00285237356832915
1,"dazhall",0.000146367723379197
2,"dazhall",0.000188072800331401
3,"dazhall",0.000165428007778298
4,"dazhall",8.23439704632588e-05
5,"dazhall",0.000239430197650024
1,"dbongino",2.79249119886315e-05
2,"dbongino",0.000174496738538297
3,"dbongino",0.000185246422480079
4,"dbongino",0.000206311159005586
5,"dbongino",0.000195329051077567
1,"dead",0.000453392893758701
2,"dead",0.000852643437252364
3,"dead",0.000474067066655096
4,"dead",0.00129494571500637
5,"dead",0.000870608809544418
1,"deadlyvirus",0.000170462453124728
2,"deadlyvirus",0.000189164216099707
3,"deadlyvirus",0.000154020246853736
4,"deadlyvirus",0.000161011806908591
5,"deadlyvirus",9.40166746541995e-05
1,"deal",0.00109795634489904
2,"deal",0.00054471415465515
3,"deal",0.000157991541035527
4,"deal",0.000845853743328163
5,"deal",0.000366351627631542
1,"dean",0.000128590727409928
2,"dean",0.000226288946703436
3,"dean",0.000242330364497843
4,"dean",2.47614216675088e-05
5,"dean",0.000197822252743696
1,"dear",3.81916100825563e-05
2,"dear",1.53006585294487e-05
3,"dear",0.000211174599263651
4,"dear",0.000241482171282001
5,"dear",0.000195819144919933
1,"death",0.00269946052585001
2,"death",0.00179620717346945
3,"death",0.00661922837816265
4,"death",0.00383220347384708
5,"death",0.00549214416470867
1,"deathratiotoday",0.00014069486480541
2,"deathratiotoday",0.000238876663422498
3,"deathratiotoday",8.82375960798289e-05
4,"deathratiotoday",0.000100990802634533
5,"deathratiotoday",0.00031439543954989
1,"deathtol",0.000107048254555719
2,"deathtol",5.17958519338944e-05
3,"deathtol",0.000263640520939482
4,"deathtol",9.55725861859869e-05
5,"deathtol",0.000208616428345095
1,"debruyn",6.91578185888324e-05
2,"debruyn",8.03621980090478e-05
3,"debruyn",0.000236799881859061
4,"debruyn",0.000227076649368694
5,"debruyn",7.88321393176468e-05
1,"decenc",8.39791594793808e-05
2,"decenc",0.00016398667380305
3,"decenc",0.000153992500385887
4,"decenc",0.000193105374066441
5,"decenc",0.000193123113584862
1,"decid",0.000179343181153281
2,"decid",0.000243929220804624
3,"decid",4.69085816280652e-05
4,"decid",0.000157104665078685
5,"decid",0.00023238527958538
1,"decis",0.000163524331948175
2,"decis",0.000208149459753453
3,"decis",0.000153702426289183
4,"decis",0.000186804477252283
5,"decis",4.92521231519434e-05
1,"declar",0.000619810385553701
2,"declar",0.000245908178138472
3,"declar",0.000923224134841531
4,"declar",0.000409853465720713
5,"declar",0.000696150794531098
1,"declin",0.000221236402300737
2,"declin",0.000275875314331851
3,"declin",7.68618909488942e-05
4,"declin",0.000154541148074063
5,"declin",9.65575268991954e-05
1,"decrypt",0.000265331071172767
2,"decrypt",0.000236022326634402
3,"decrypt",5.92914211812979e-05
4,"decrypt",0.00020890141322908
5,"decrypt",1.10423745295048e-06
1,"defeat",0.000430365769417714
2,"defeat",0.000350305421598473
3,"defeat",0.000217754073525327
4,"defeat",0.000190584389247656
5,"defeat",0.000442160340717956
1,"defect",4.81138872569326e-05
2,"defect",0.000213206484375211
3,"defect",4.10754841522621e-05
4,"defect",0.00037462949244683
5,"defect",0.000113518654420658
1,"defer",0.000151942269591882
2,"defer",0.000311061325823303
3,"defer",4.49597523165037e-05
4,"defer",6.22177839948449e-05
5,"defer",0.000381679519258245
1,"degre",3.31530101276883e-05
2,"degre",8.36663429411376e-05
3,"degre",0.000679120057217528
4,"degre",0.000701949134675386
5,"degre",0.000641178198347697
1,"del",0.000181163855208887
2,"del",0.000414329637801541
3,"del",0.000104310932067985
4,"del",0.000114495337821632
5,"del",7.21578167197599e-05
1,"delay",9.44518959287453e-05
2,"delay",0.0016906241251233
3,"delay",0.000215852387231527
4,"delay",0.000650186923061247
5,"delay",0.000242621653143826
1,"delhi",0.000152914850118801
2,"delhi",0.000168054860698379
3,"delhi",0.000245766647620416
4,"delhi",8.08798329235469e-05
5,"delhi",0.000106901084542764
1,"deli",0.000231088897683989
2,"deli",3.86292607040921e-05
3,"deli",0.000132243362090346
4,"deli",0.000164639945904817
5,"deli",0.000145120323901517
1,"deliv",0.000227116831017128
2,"deliv",0.000243860780534051
3,"deliv",0.000389423755894619
4,"deliv",0.000263263693176821
5,"deliv",0.00041590869019997
1,"delud",0.000202980472187842
2,"delud",0.000119814191289701
3,"delud",0.000255815560865037
4,"delud",9.07357296790312e-05
5,"delud",3.26613931881691e-05
1,"dem",0.000214993555728764
2,"dem",0.000174153744014414
3,"dem",6.46361746697769e-05
4,"dem",0.000207948414464324
5,"dem",0.0001163973920075
1,"demand",0.000115716781534724
2,"demand",0.000101399672704568
3,"demand",0.000123407690315556
4,"demand",0.000222594588128127
5,"demand",0.000196456078300641
1,"demdeb",0.000151758024982461
2,"demdeb",2.36935243644635e-06
3,"demdeb",0.000210861327176784
4,"demdeb",0.000197182798142221
5,"demdeb",0.000103970904116489
1,"democrat",0.000389214551179202
2,"democrat",0.000591241050699498
3,"democrat",0.000377769903149446
4,"democrat",0.000761507351639824
5,"democrat",0.000146487676112664
1,"democrats2020",5.1163967074256e-05
2,"democrats2020",0.00016382743963915
3,"democrats2020",0.000241077385388574
4,"democrats2020",0.000192001094760301
5,"democrats2020",9.37650003470804e-05
1,"demon",0.000156545662724282
2,"demon",0.000218533045726324
3,"demon",3.67053198960075e-05
4,"demon",0.000193510835109745
5,"demon",0.000244876760509341
1,"demonstr",0.000165396027208366
2,"demonstr",0.000124154885585076
3,"demonstr",4.19813231635808e-05
4,"demonstr",0.000191651441057584
5,"demonstr",0.000295325273062876
1,"deni",0.000208261145983512
2,"deni",0.000117946469621093
3,"deni",5.96140228925752e-05
4,"deni",0.000199632106584766
5,"deni",0.000190709010593199
1,"deniabl",0.000276419758664552
2,"deniabl",0.000256982869376951
3,"deniabl",0.000124898192710616
4,"deniabl",0.000104079411017609
5,"deniabl",2.43905095045952e-05
1,"denial",0.000166044062062956
2,"denial",0.00018407794783088
3,"denial",0.000143738069347152
4,"denial",0.000191324741326309
5,"denial",7.32942632962578e-05
1,"denmark",0.00125223818769336
2,"denmark",0.00145376027680253
3,"denmark",0.000824752015313503
4,"denmark",0.00139292078105234
5,"denmark",0.00150579761255045
1,"depart",0.000390525473127778
2,"depart",0.000435525139702352
3,"depart",0.000302299106518894
4,"depart",0.000340470933913664
5,"depart",4.96630853736959e-05
1,"deplet",0.000246376762536028
2,"deplet",7.63078907521054e-05
3,"deplet",7.35111495200463e-05
4,"deplet",0.000175247692453794
5,"deplet",0.000178682089434821
1,"depress",8.56566366537109e-05
2,"depress",0.000276209578248767
3,"depress",1.09068905045819e-06
4,"depress",0.000164845580608896
5,"depress",0.000418953604417664
1,"deputi",0.000202335583143629
2,"deputi",0.00027271832909801
3,"deputi",0.000561012965262779
4,"deputi",0.000198834870079192
5,"deputi",0.000238357635244877
1,"design",0.000130872528325282
2,"design",0.000359803663017828
3,"design",0.000101801697456668
4,"design",1.32716525552288e-05
5,"design",0.000358180778349769
1,"destroy",0.000184446212199878
2,"destroy",0.000202052779993282
3,"destroy",0.000154513207785842
4,"destroy",0.000180217505135033
5,"destroy",3.10290941546135e-05
1,"detail",0.0010256686204627
2,"detail",0.000730502605445907
3,"detail",0.0020956733261423
4,"detail",0.0015434957535142
5,"detail",0.00198434541156375
1,"detect",0.000299808672537348
2,"detect",0.000231829196280695
3,"detect",0.000310076378434809
4,"detect",0.000312626284962528
5,"detect",0.000371573797499042
1,"determin",0.000137769705609443
2,"determin",0.000139856215662835
3,"determin",0.000172226874742666
4,"determin",0.000138831818716074
5,"determin",0.000185008524516261
1,"develop",0.000691672077832777
2,"develop",0.00145058799481331
3,"develop",0.000671345984819754
4,"develop",0.00103261206576585
5,"develop",0.000143553431099667
1,"devout",0.000229736166650199
2,"devout",2.02343641907673e-05
3,"devout",0.000306402312105107
4,"devout",0.000433302340813714
5,"devout",0.000446840713718877
1,"diagnosi",0.000238260654114418
2,"diagnosi",0.000139425758615824
3,"diagnosi",4.93962621499079e-05
4,"diagnosi",0.000132752589487724
5,"diagnosi",0.000255045248662688
1,"diamond",0.000112001423216131
2,"diamond",1.0344064916479e-05
3,"diamond",0.000271896934338998
4,"diamond",2.29287216963713e-05
5,"diamond",0.000335282577658313
1,"diamondprincess",0.000158321967371804
2,"diamondprincess",0.000205850444051925
3,"diamondprincess",0.000108671856383585
4,"diamondprincess",0.000155846076622526
5,"diamondprincess",0.000187463921298252
1,"die",0.00288795255503237
2,"die",0.000238445957058958
3,"die",0.00171322689959408
4,"die",0.000229973849111591
5,"die",0.00331936258681571
1,"differ",0.000169691925117186
2,"differ",0.000233520444780735
3,"differ",0.000124355585777576
4,"differ",0.000174426322756623
5,"differ",9.20764079063361e-05
1,"difficult",0.000194795350107434
2,"difficult",0.000364246672152282
3,"difficult",0.000191745147256158
4,"difficult",3.72297352116056e-06
5,"difficult",0.000116040948608955
1,"digit",0.000108706802828946
2,"digit",0.000185858382996957
3,"digit",0.000238200789793659
4,"digit",0.000158703531824549
5,"digit",4.83029420324838e-05
1,"dimwit",0.000405136924403213
2,"dimwit",0.000241952496706642
3,"dimwit",0.000217928934563901
4,"dimwit",0.000458484182310029
5,"dimwit",0.000126605713839092
1,"dip",4.05656561286982e-05
2,"dip",0.00027697845502362
3,"dip",0.000235016947061961
4,"dip",0.000153784358423538
5,"dip",9.83874136541308e-05
1,"direct",0.000375586007177177
2,"direct",0.000204922568152481
3,"direct",0.000581803775956595
4,"direct",0.0005779752235348
5,"direct",0.000397192111664634
1,"director",0.000150018091658386
2,"director",0.000170779888393295
3,"director",0.000146383503018428
4,"director",0.000185482174547511
5,"director",0.000112583384222201
1,"disabl",0.000175497591981303
2,"disabl",7.15896458051436e-05
3,"disabl",0.00017204898293673
4,"disabl",0.000228173373596744
5,"disabl",3.34416256810033e-05
1,"disappear",0.000120964427424128
2,"disappear",0.00033507066232743
3,"disappear",5.28567940087339e-05
4,"disappear",0.000120568252812744
5,"disappear",0.000302892913062759
1,"disast",0.00020477467581442
2,"disast",0.000167021855833151
3,"disast",0.000218258863254134
4,"disast",4.66792736402706e-05
5,"disast",0.000131597985936762
1,"disasterrecoveri",9.38235692307983e-05
2,"disasterrecoveri",5.80373024360476e-05
3,"disasterrecoveri",0.000217487353834008
4,"disasterrecoveri",0.00023207372715856
5,"disasterrecoveri",8.3165599281801e-05
1,"disclos",0.000211205321103909
2,"disclos",0.000104251517116121
3,"disclos",0.000205928043747288
4,"disclos",3.86459746579189e-05
5,"disclos",0.000202895020176457
1,"discov",0.000520492346573835
2,"discov",0.000220862231561411
3,"discov",0.000185969462784915
4,"discov",0.000198211746403164
5,"discov",0.000443352747916206
1,"discrimin",0.000975540283619153
2,"discrimin",0.000331621054792135
3,"discrimin",0.00118817136414325
4,"discrimin",0.000392680322136597
5,"discrimin",0.000679438465066112
1,"discuss",0.000269588670159821
2,"discuss",0.000155514104234994
3,"discuss",0.000104448266485496
4,"discuss",2.9171780398813e-05
5,"discuss",0.000267321409323371
1,"diseas",0.00226382661260573
2,"diseas",0.00426310986242626
3,"diseas",0.00338617737685365
4,"diseas",0.000279980871070758
5,"diseas",0.000340604827834106
1,"disgrac",5.35729689355576e-05
2,"disgrac",0.000225185368816593
3,"disgrac",7.338224154756e-05
4,"disgrac",0.000285355998426224
5,"disgrac",0.00018481720711488
1,"disinfect",6.52345532239834e-06
2,"disinfect",0.000735689131569396
3,"disinfect",0.000158867828106025
4,"disinfect",0.00087887181516707
5,"disinfect",0.000815409492058664
1,"disjoint",0.000156693540009549
2,"disjoint",0.000103843798357541
3,"disjoint",0.00012881245251843
4,"disjoint",0.00022259351269717
5,"disjoint",0.000122513675188565
1,"dismiss",1.40592875365048e-05
2,"dismiss",4.75723066346272e-05
3,"dismiss",0.000303355910304113
4,"dismiss",0.000126602102552166
5,"dismiss",0.000234690064189272
1,"dispos",0.000168886388754342
2,"dispos",5.4857913304362e-05
3,"dispos",2.11757580047149e-05
4,"dispos",0.000226690608921614
5,"dispos",0.000320873288418924
1,"disrupt",4.72346609004243e-06
2,"disrupt",0.000144779685286896
3,"disrupt",0.000144128166133775
4,"disrupt",9.51403870631573e-05
5,"disrupt",0.000504738528170758
1,"distanc",0.000115151764535382
2,"distanc",0.000616325900742785
3,"distanc",0.000289317223173548
4,"distanc",0.000552535359024407
5,"distanc",1.54911320880284e-05
1,"distract",0.000221386376179931
2,"distract",0.000216281565431868
3,"distract",0.000193501924087215
4,"distract",1.24566470314242e-05
5,"distract",0.000168113873023432
1,"divid",9.69049717362039e-05
2,"divid",6.99169856752788e-06
3,"divid",0.000178421872506397
4,"divid",0.000154412554092739
5,"divid",0.000310289061804124
1,"divis",1.54242101637378e-06
2,"divis",0.000291594283237143
3,"divis",3.6861585687687e-05
4,"divis",0.000402195245689403
5,"divis",8.91660558657666e-05
1,"djt",0.000145709747319841
2,"djt",0.000264134196149693
3,"djt",0.000159844856008828
4,"djt",2.6085913833955e-05
5,"djt",0.00028483336077531
1,"doc",0.000215314381939619
2,"doc",0.000256312828159896
3,"doc",0.000158213447779166
4,"doc",5.83527448376842e-06
5,"doc",0.000219776979121461
1,"doctor",0.00111835230508674
2,"doctor",0.00108828132894886
3,"doctor",0.00129171100594376
4,"doctor",0.00146851993390014
5,"doctor",0.0010474922357757
1,"doctorkarl",0.000270063445175093
2,"doctorkarl",0.000162408711868303
3,"doctorkarl",3.1889332847341e-05
4,"doctorkarl",0.000105541847421185
5,"doctorkarl",0.00026385849158926
1,"document",0.000300866514193456
2,"document",0.000348025533272959
3,"document",3.63320308756558e-05
4,"document",0.000107583267329592
5,"document",6.76828399285517e-05
1,"dollar",3.68866620899085e-05
2,"dollar",4.83308427450429e-06
3,"dollar",0.00135294087185801
4,"dollar",0.000155864771710474
5,"dollar",0.000407355204133398
1,"domest",5.92464620802544e-05
2,"domest",4.85805716462477e-05
3,"domest",0.000112769424719138
4,"domest",0.000283826073124216
5,"domest",0.000241378538231408
