"topic","term","beta"
2,"indiana",0.000461631285586356
3,"indiana",0.000476788834844366
4,"indiana",9.77088835815578e-05
1,"indiatvnew",0.000109239598322257
2,"indiatvnew",0.000130543947254337
3,"indiatvnew",0.000237004482805374
4,"indiatvnew",0.000124251784797543
1,"indigen",0.000210299777978509
2,"indigen",0.000201807774726219
3,"indigen",0.000156458954959766
4,"indigen",6.97408686984277e-05
1,"individu",0.000614259769410482
2,"individu",0.000546219100610098
3,"individu",0.000223579288414352
4,"individu",0.00108459447591992
1,"indiviu",3.90927249628513e-05
2,"indiviu",1.70279937920228e-05
3,"indiviu",0.000294711534768553
4,"indiviu",0.00019553861337966
1,"indonesian",0.000108247856433129
2,"indonesian",6.42327527733286e-05
3,"indonesian",0.000296300842244558
4,"indonesian",9.80847187581154e-05
1,"industri",0.000230933005930314
2,"industri",0.000547445420841796
3,"industri",0.000586706183038942
4,"industri",0.000517922255498023
1,"ineptitud",0.000226529598407673
2,"ineptitud",0.000106494255613885
3,"ineptitud",3.78170928264005e-05
4,"ineptitud",0.000233705513549925
1,"inevit",0.000217241159813508
2,"inevit",8.15983622166505e-05
3,"inevit",0.00012494624218131
4,"inevit",0.000163067944902567
1,"inexperienc",0.000101525126834887
2,"inexperienc",0.000153667652138266
3,"inexperienc",8.24031860865984e-05
4,"inexperienc",0.000285594890844852
1,"infect",0.00345598009805089
2,"infect",0.00650007216122965
3,"infect",0.00609694171772816
4,"infect",0.000964439619426046
1,"infecti",0.000149493773908784
2,"infecti",0.000429497708221457
3,"infecti",0.000396820710727351
4,"infecti",0.000308007411263585
1,"infer",0.000211200619135047
2,"infer",4.0487772310385e-05
3,"infer",3.56364514572947e-05
4,"infer",0.000287960620648556
1,"infest",0.000207586719075977
2,"infest",0.000200406052275398
3,"infest",0.000126010552842126
4,"infest",0.000106010035357711
1,"inflat",0.000305510285211233
2,"inflat",4.20870140786593e-05
3,"inflat",0.000152758998899873
4,"inflat",6.605200907627e-05
1,"influenza",0.00150708800218003
2,"influenza",0.000612025372621926
3,"influenza",0.000391795804023531
4,"influenza",0.000529267313439374
1,"inform",0.000894994320144473
2,"inform",0.0014801916135536
3,"inform",0.00130259351809412
4,"inform",0.000247661940936858
1,"infowar",0.000118114503952797
2,"infowar",4.4706283175021e-07
3,"infowar",0.000123311000635155
4,"infowar",0.000309518112923756
1,"infrastructur",0.000342614894664891
2,"infrastructur",0.000470316754246584
3,"infrastructur",0.000648842055711475
4,"infrastructur",0.000942601895685774
1,"infring",0.000104090295345244
2,"infring",0.000160411859375191
3,"infring",0.000131069564381151
4,"infring",0.000226921032019968
1,"ingrahamangl",6.0269184838397e-05
2,"ingrahamangl",0.000259852556994458
3,"ingrahamangl",0.000253892852479523
4,"ingrahamangl",8.3971588873706e-05
1,"initi",0.000140988922168883
2,"initi",0.000160955909278354
3,"initi",0.000193019283979265
4,"initi",0.000122793773843595
1,"injur",0.000521139413052745
2,"injur",0.000294929090353637
3,"injur",0.000274797283844815
4,"injur",0.000139264880509967
1,"inquiri",0.000236605176819344
2,"inquiri",0.000324453021231841
3,"inquiri",3.31306826468457e-06
4,"inquiri",0.000140264436134447
1,"insid",0.000851079300890476
2,"insid",0.000321148002121784
3,"insid",0.000522727707537657
4,"insid",0.000648500996378227
1,"insight",5.3080517677203e-05
2,"insight",0.000501013022539247
3,"insight",0.000257845002243626
4,"insight",0.000515154591707536
1,"inspect",0.000254080188306453
2,"inspect",0.000277435181483086
3,"inspect",9.41442275370159e-05
4,"inspect",5.09048827483844e-05
1,"instant",0.000166176238706297
2,"instant",0.000114105709353904
3,"instant",0.000157722717038522
4,"instant",0.000161282754740348
1,"instil",0.000196176060674407
2,"instil",0.000240512372087466
3,"instil",0.000155818974281547
4,"instil",6.32738755002047e-05
1,"institut",9.46755361485617e-05
2,"institut",0.00044274194423491
3,"institut",0.000177217677182789
4,"institut",3.07706132704457e-05
1,"integr",8.85626740630121e-05
2,"integr",6.62838343271047e-05
3,"integr",0.000271437570262911
4,"integr",0.00014353394537021
1,"intellig",0.000165714691005769
2,"intellig",0.000160511818546538
3,"intellig",7.16384341394462e-05
4,"intellig",0.00022873400325193
1,"interact",0.000323568203852094
2,"interact",0.000194834183280791
3,"interact",0.000104160764247924
4,"interact",1.57625980114691e-05
1,"interiork",6.21649407676935e-05
2,"interiork",0.000139745352879454
3,"interiork",0.000252404538787802
4,"interiork",0.000150019483996784
1,"interlud",0.000114487221989934
2,"interlud",0.000112549575394546
3,"interlud",0.000224512024579916
4,"interlud",0.000142348527154386
1,"intern",9.4351793360089e-05
2,"intern",0.000578582250712864
3,"intern",0.000667457698816467
4,"intern",0.000551420345152526
1,"internationaleduc",0.000118845234099134
2,"internationaleduc",0.000270601194892374
3,"internationaleduc",0.000102552799490211
4,"internationaleduc",0.000181863907228515
1,"internet",1.74431927902754e-05
2,"internet",6.76044480952014e-05
3,"internet",0.000211038237045487
4,"internet",0.000279435704957327
1,"intl",7.11438933499843e-05
2,"intl",9.73768513404918e-05
3,"intl",0.000113421370583019
4,"intl",0.000313924327460389
1,"introduct",0.000174085766244876
2,"introduct",0.000190729313152431
3,"introduct",9.83088508762476e-05
4,"introduct",0.000174910178596056
1,"invest",0.000189478083451257
2,"invest",0.000206593287221385
3,"invest",0.000210954679923534
4,"invest",2.94359945234905e-05
1,"investor",0.00063993888391551
2,"investor",0.000354533180560104
3,"investor",0.000355156587389507
4,"investor",0.000461625147649469
1,"involv",0.000149276969954362
2,"involv",7.86300402104557e-05
3,"involv",0.000271047689356133
4,"involv",7.59710796147958e-05
1,"ioflebanon",0.000144601858601081
2,"ioflebanon",0.000283216319099487
3,"ioflebanon",3.3205750191817e-05
4,"ioflebanon",0.000223563744385178
1,"iran",0.0035598514736929
2,"iran",0.00314143606867839
3,"iran",0.00344576036846938
4,"iran",0.00163796738547176
1,"iranian",0.000415820498315638
2,"iranian",0.000581457780388634
3,"iranian",0.00070887567417003
4,"iranian",0.000181430979167857
1,"iranprotest",5.88319950665094e-05
2,"iranprotest",4.80030208924221e-05
3,"iranprotest",0.000157881374654201
4,"iranprotest",0.000305766854119766
1,"iranwir",0.00027467335344625
2,"iranwir",3.52794380374244e-05
3,"iranwir",7.60880356673606e-05
4,"iranwir",0.000183373061621371
1,"iraq",0.000440622753501793
2,"iraq",0.000152647089196032
3,"iraq",0.000401384349672695
4,"iraq",0.000724206155097797
1,"iris",0.000155731995884991
2,"iris",6.18832322382093e-05
3,"iris",0.000222922557375501
4,"iris",0.000130502138098586
1,"isl",7.98509776974872e-06
2,"isl",0.000224536787845697
3,"isl",0.000172910672323307
4,"isl",0.000243286557932464
1,"islam",0.00018119809551541
2,"islam",0.000205002536084884
3,"islam",0.000642761338420085
4,"islam",0.000135471672867833
1,"islamabad",0.000357231581875399
2,"islamabad",0.00031506580645359
3,"islamabad",0.000401172671248923
4,"islamabad",0.000157277976148861
1,"islamiciman",0.000178658624555984
2,"islamiciman",9.07083418278792e-05
3,"islamiciman",0.00021388626227031
4,"islamiciman",0.000101204350940648
1,"island",0.000546118553798616
2,"island",0.000662136971307842
3,"island",0.000396874695503048
4,"island",0.00034130534883245
1,"isol",0.000466582109045386
2,"isol",0.00141429085780872
3,"isol",0.000781642591027639
4,"isol",0.00071473862915696
1,"iss",5.68620407916594e-05
2,"iss",0.000313098202127757
3,"iss",1.40364751334899e-05
4,"iss",0.000316066345094905
1,"issu",0.00108913750798438
2,"issu",0.000172264643391251
3,"issu",0.000561366344573268
4,"issu",0.0010107987821112
1,"ist",0.000119824342376437
2,"ist",0.000245292555214136
3,"ist",0.000437526147778356
4,"ist",0.000395866042335635
1,"itali",0.00179622117690729
2,"itali",0.00278827965473605
3,"itali",2.93314170517872e-05
4,"itali",0.00503997078746066
1,"italian",0.000247185659633427
2,"italian",0.000376918637591638
3,"italian",9.54016581565582e-05
4,"italian",1.5351003417059e-06
1,"itmatt",7.30558627650474e-06
2,"itmatt",0.0001169098821434
3,"itmatt",0.000269357980600209
4,"itmatt",0.000199657375145426
1,"itsjefftiedrich",0.000215877873731112
2,"itsjefftiedrich",0.000184413959823874
3,"itsjefftiedrich",0.000216407517310945
4,"itsjefftiedrich",9.22820301596844e-06
1,"itskingangi",2.74106039472922e-05
2,"itskingangi",0.000321535270194165
3,"itskingangi",0.000280091328396936
4,"itskingangi",5.48050878210147e-05
1,"jae",9.0218918783684e-05
2,"jae",0.000332301169012193
3,"jae",0.000232846256319121
4,"jae",3.64208658151123e-05
1,"jagah",0.000124878267728951
2,"jagah",5.43987001971064e-06
3,"jagah",0.000215077404195009
4,"jagah",0.00020120780561189
1,"jakarta",4.14063983727784e-05
2,"jakarta",0.00024211834629539
3,"jakarta",0.000278533253899382
4,"jakarta",8.62585390307577e-05
1,"jaketapp",0.000114118912876404
2,"jaketapp",5.07382310482759e-05
3,"jaketapp",0.000118100547458543
4,"jaketapp",0.000291364832328034
1,"jama",0.000102125085732841
2,"jama",0.00010370941348473
3,"jama",0.000229532128999235
4,"jama",0.000154284161123148
1,"jana",0.000217411245973425
2,"jana",5.56140288124703e-05
3,"jana",0.0002231625547422
4,"jana",7.15740266895355e-05
1,"januari",0.000993490547274253
2,"januari",0.000622270974015291
3,"januari",0.00100963465656357
4,"januari",0.000376207469228425
1,"japan",0.00205721847554245
2,"japan",0.00130238967650195
3,"japan",0.00156843710781339
4,"japan",0.000573356047156289
1,"japanes",0.000160528214044793
2,"japanes",0.000593365038630632
3,"japanes",0.000148602768954962
4,"japanes",0.000473435355436432
1,"javednlaghari",0.000164610051686327
2,"javednlaghari",0.000180245582111102
3,"javednlaghari",0.000109520937579836
4,"javednlaghari",0.000178183749309087
1,"jayga",7.26410072335538e-05
2,"jayga",0.000104319637349753
3,"jayga",0.000150757529510332
4,"jayga",0.000268407708707424
1,"jazeera",0.000171961576733872
2,"jazeera",1.98141494748011e-05
3,"jazeera",0.00022037250047097
4,"jazeera",0.000140138953976439
1,"jenniferatntd",6.5718632520438e-05
2,"jenniferatntd",0.000276540549277873
3,"jenniferatntd",0.000136054582836127
4,"jenniferatntd",0.000196053317088662
1,"jesus",0.000107902028687757
2,"jesus",0.000141457739286069
3,"jesus",0.000146909021313482
4,"jesus",0.00021651004993307
1,"jfk",0.000196442898125455
2,"jfk",0.00012122321609212
3,"jfk",0.000145878677637263
4,"jfk",0.000139604853728356
1,"ji",0.000321616760076339
2,"ji",0.000632339220249075
3,"ji",0.000289135580475246
4,"ji",0.000138418530024242
1,"jkia",4.15008667091842e-05
2,"jkia",0.000212650603545335
3,"jkia",0.000538809123321217
4,"jkia",0.00150668009364817
1,"jklive",0.000135070542485636
2,"jklive",0.000111301741658912
3,"jklive",0.00012889697184793
4,"jklive",0.000225182410592051
1,"job",0.000335741800191125
2,"job",0.000515941972010247
3,"job",0.000377766204329606
4,"job",9.31317242241453e-05
1,"joelcomm",0.000276028803155127
2,"joelcomm",3.17852253384997e-05
3,"joelcomm",2.146836993655e-05
4,"joelcomm",0.000242707477050255
1,"john",1.93268268105147e-05
2,"john",0.000157511447047859
3,"john",0.00037502865047657
4,"john",5.14172880268061e-05
1,"join",0.000119284272288628
2,"join",9.96072264124951e-05
3,"join",0.00018259766074479
4,"join",0.000189765272550871
1,"joint",0.000175276066570414
2,"joint",0.000134515838719992
3,"joint",0.000101693098422346
4,"joint",0.000201126285290186
1,"joke",0.000462868555725143
2,"joke",0.00196814121776226
3,"joke",0.00185186714694583
4,"joke",0.000383814324666856
1,"joker",0.000336701662057793
2,"joker",0.000121203070383407
3,"joker",0.000112575182950552
4,"joker",3.41580690109809e-05
1,"jordan",0.000143270780208443
2,"jordan",0.00037183421989398
3,"jordan",3.1232426268792e-05
4,"jordan",0.000178068699897479
1,"jose",5.84360243577036e-05
2,"jose",8.01388859859514e-05
3,"jose",0.00032932693650705
4,"jose",0.000103940382690245
1,"jose43184412",0.000141902111283188
2,"jose43184412",3.98187030364512e-05
3,"jose43184412",0.000225220641822863
4,"jose43184412",0.000154151285614725
1,"journal",0.000263511959095645
2,"journal",0.000100178296864974
3,"journal",7.73519566867208e-05
4,"journal",0.000157401706938407
1,"journalist",0.000159076936140252
2,"journalist",7.96829780150729e-05
3,"journalist",0.00011747603531179
4,"journalist",0.000230756447816907
1,"jsyk",0.000221615775905721
2,"jsyk",9.74541540640235e-05
3,"jsyk",5.30212077470543e-05
4,"jsyk",0.000227290707520114
1,"jumin",0.000156317025805543
2,"jumin",0.000107191908671885
3,"jumin",0.000175912371355708
4,"jumin",0.000155462664105305
1,"june",9.22602021319137e-05
2,"june",0.000109963110167692
3,"june",6.61649260181045e-05
4,"june",0.000336545666078729
1,"justsay",0.000212140370141911
2,"justsay",0.000125627028107348
3,"justsay",0.00012152420190304
4,"justsay",0.000147563590244862
1,"justtheflu",0.000220412085213847
2,"justtheflu",0.000171530969493543
3,"justtheflu",0.000198199091944817
4,"justtheflu",3.13699371808699e-05
1,"jzarif",0.000210718042721299
2,"jzarif",8.11024349162599e-05
3,"jzarif",7.98998017597059e-05
4,"jzarif",0.000218381918755802
1,"kaa",0.000472496859269759
2,"kaa",0.000472714938012884
3,"kaa",0.00021304835357986
4,"kaa",0.00015648370000379
1,"kaeachi",0.000182366155989435
2,"kaeachi",0.000178736862113118
3,"kaeachi",0.000103100979941636
4,"kaeachi",0.000168038130833647
1,"kama",0.000268925966174933
2,"kama",0.000247295975430643
3,"kama",4.48740403194964e-05
4,"kama",0.000105614414708303
1,"kanagawa",4.23982038178618e-05
2,"kanagawa",0.000188531074169021
3,"kanagawa",0.000167430099996834
4,"kanagawa",0.000234409245489368
1,"kane",1.56535304237922e-05
2,"kane",0.000436611420904749
3,"kane",0.000470109199913544
4,"kane",0.000360046546328431
1,"karachi",0.000584785346128206
2,"karachi",0.00060944908796149
3,"karachi",0.000942552074693972
4,"karachi",0.000867185325734604
1,"karma",0.000115665185015467
2,"karma",0.000269360425042067
3,"karma",7.13000799479776e-05
4,"karma",0.000219380005965665
1,"kayburley",0.000570140787746716
2,"kayburley",0.000202505772984771
3,"kayburley",6.88865583211681e-05
4,"kayburley",0.000362518970372733
1,"kdfinfo",0.00012235340812429
2,"kdfinfo",0.000178683632560596
3,"kdfinfo",0.000185115424091575
4,"kdfinfo",0.000140276750889428
1,"ke",0.00011762623970785
2,"ke",0.000169834267411148
3,"ke",0.000118829809302583
4,"ke",0.000221249431451602
1,"keadriv",0.000169036332877437
2,"keadriv",0.000103096080832672
3,"keadriv",0.000252633481426388
4,"keadriv",6.23625560320197e-05
1,"ked",0.00026056123646945
2,"ked",5.86496404417276e-05
3,"ked",0.000184988948155943
4,"ked",6.75030158683043e-05
1,"keep",0.000199725280599312
2,"keep",0.00015126655804551
3,"keep",0.000141947708977527
4,"keep",0.000123929728409731
1,"kehwa",5.06277710597756e-05
2,"kehwa",4.86217984921164e-05
3,"kehwa",0.000262817684798815
4,"kehwa",0.000200780814160928
1,"keir",0.000319052243064393
2,"keir",0.000133688869005166
3,"keir",7.51471289784093e-05
4,"keir",8.53110091319807e-05
1,"kenneth",0.00025378634781746
2,"kenneth",0.000277879397850996
3,"kenneth",0.000119859301516207
4,"kenneth",2.32866981370862e-05
1,"kenya",4.94810875966249e-05
2,"kenya",0.00223520264573507
3,"kenya",0.00170443749446803
4,"kenya",0.00361847648133541
1,"kenyachinesecoloni",5.61557568982182e-05
2,"kenyachinesecoloni",0.000164100439813587
3,"kenyachinesecoloni",0.000149517335073879
4,"kenyachinesecoloni",0.000253321378110721
1,"kenyan",0.00132269391874677
2,"kenyan",0.000422285111604824
3,"kenyan",0.000456346588669087
4,"kenyan",0.000188962079203383
1,"kesypakistanio",0.000254523806541932
2,"kesypakistanio",0.000120842242008212
3,"kesypakistanio",1.55225240116301e-05
4,"kesypakistanio",0.000221566645100088
1,"key",4.10804896871711e-05
2,"key",0.00014830620890849
3,"key",0.000221612994721688
4,"key",0.000199660467279591
1,"kha",0.000267296773037527
2,"kha",2.68506027232779e-05
3,"kha",0.000229161897438539
4,"kha",3.07570723906019e-05
1,"ki",0.000146071910936331
2,"ki",0.000173752625274753
3,"ki",0.000179790525395812
4,"ki",0.000124837298864289
1,"kia",0.000175994838377755
2,"kia",0.000228671137961335
3,"kia",1.26929351980678e-05
4,"kia",0.000244145703865381
1,"kid",0.000146280871045554
2,"kid",7.94326518639402e-05
3,"kid",0.000247220398727885
4,"kid",0.000104183382348168
1,"kill",0.00221644192704863
2,"kill",0.000365061174746374
3,"kill",0.00141147243685236
4,"kill",0.000538271693200334
1,"killer",0.000196536790118781
2,"killer",9.18810868269799e-05
3,"killer",0.000100373074433204
4,"killer",0.000204683942620586
1,"kind",0.00036405077378742
2,"kind",0.000356810232165999
3,"kind",0.000267877443780911
4,"kind",0.000270768117555942
1,"kingdom",0.000172805306796267
2,"kingdom",5.0604596729863e-05
3,"kingdom",0.00015680386669005
4,"kingdom",0.000190676304775366
1,"kit",4.07606563291478e-05
2,"kit",0.000149833292881036
3,"kit",0.000173182990873002
4,"kit",0.000251248441958863
1,"knock",8.30826294779345e-05
2,"knock",0.000195093624042983
3,"knock",0.00019983304156274
4,"knock",0.000154934826529439
1,"ko",0.000156903406848858
2,"ko",0.000161976192750129
3,"ko",0.000158703785130117
4,"ko",0.000143121023870607
1,"kobeandgianna",0.000157723992019271
2,"kobeandgianna",0.000274408819262186
3,"kobeandgianna",1.08275023887121e-06
4,"kobeandgianna",0.000249774439423702
1,"komo",8.76870425600676e-05
2,"komo",3.82399484252722e-05
3,"komo",0.000135680440438077
4,"komo",0.000305980815017363
1,"koontz",2.52399196743486e-05
2,"koontz",0.000276813681110044
3,"koontz",0.000154558983629849
4,"koontz",0.000216768949910313
1,"korea",0.000342123835872656
2,"korea",0.000549861726759595
3,"korea",0.00121272484185404
4,"korea",0.000292426319710634
1,"korean",0.000760263077373744
2,"korean",0.000732730038202497
3,"korean",0.000918453305355264
4,"korean",8.6806467624963e-05
1,"koronavirus",0.000260889720799021
2,"koronavirus",1.5381048979612e-05
3,"koronavirus",8.57082539089999e-05
4,"koronavirus",0.000197900447234548
1,"kr",0.000299333842435369
2,"kr",0.000276492545799833
3,"kr",8.4493263246723e-05
4,"kr",1.62229557174258e-05
1,"ksa",0.000301060363063609
2,"ksa",0.000711982511650823
3,"ksa",0.000118599630627475
4,"ksa",0.000298617757913195
1,"kufight",0.000275748123794753
2,"kufight",6.58932593774613e-05
3,"kufight",0.000157625267124986
4,"kufight",7.76450037520671e-05
1,"kufikiria",0.000261969805033877
2,"kufikiria",0.000157646199465937
3,"kufikiria",6.42171292606034e-05
4,"kufikiria",0.000141338382721311
1,"kuroiwa",0.000223099747718088
2,"kuroiwa",0.000215656589624173
3,"kuroiwa",0.000198803732267768
4,"kuroiwa",3.63360443220614e-06
1,"labourleadershipelect",0.000420024285324977
2,"labourleadershipelect",0.000191856550083914
3,"labourleadershipelect",1.50074305234139e-05
4,"labourleadershipelect",1.6168015145383e-05
1,"lack",0.000336328798451545
2,"lack",0.0010661123821167
3,"lack",0.000904140753192463
4,"lack",0.000345077159218823
1,"lad",0.000181170078569704
2,"lad",5.820064647932e-05
3,"lad",9.37070958724206e-05
4,"lad",0.000245943839981426
1,"lag",0.00036859154567547
2,"lag",0.000124349597530752
3,"lag",0.000597211722736554
4,"lag",4.02672170083796e-05
1,"lago",9.26054179030467e-05
2,"lago",0.000253229397284641
3,"lago",0.000222662998585633
4,"lago",8.86588951089441e-05
1,"lampshad",0.000160854249702611
2,"lampshad",0.000159323650410286
3,"lampshad",0.000119577737293939
4,"lampshad",0.000182705190004224
1,"land",0.000119517186420303
2,"land",0.000370606629647056
3,"land",0.00196779139328803
4,"land",0.00092613151813827
1,"largest",0.000744528564268344
2,"largest",0.000574653985429404
3,"largest",1.08226535525414e-05
4,"largest",4.37197211071954e-05
1,"lars9596",0.000823245258556957
2,"lars9596",3.68183593184938e-05
3,"lars9596",0.000188006308966272
4,"lars9596",7.09189325800396e-05
1,"lash",2.4236416980836e-05
2,"lash",0.000214474250284248
3,"lash",0.000218337957115146
4,"lash",0.000183596251723935
1,"lassafev",4.36876362327572e-05
2,"lassafev",0.00028008729438965
3,"lassafev",0.000277125093014497
4,"lassafev",6.44987543197942e-05
1,"late",0.000446223238948889
2,"late",0.000443381144925414
3,"late",0.000318507457246341
4,"late",8.56856528629827e-05
1,"latinx",0.000206060499574099
2,"latinx",0.000264913822263501
3,"latinx",0.000148992231710681
4,"latinx",4.71808595844333e-05
1,"laugh",0.000309327098046437
2,"laugh",0.000450766973291013
3,"laugh",0.000487845495216964
4,"laugh",3.73059618665939e-05
1,"launch",0.000215358702655881
2,"launch",8.89861632215881e-05
3,"launch",4.75531781480932e-05
4,"launch",0.000244155672859183
1,"lawmak",0.000332937092915873
2,"lawmak",0.000173256682436157
3,"lawmak",3.82855709894789e-05
4,"lawmak",8.9125790358705e-05
1,"layoff",0.000289431478762587
2,"layoff",0.000258710696183771
3,"layoff",9.40198406313792e-05
4,"layoff",2.57719106979016e-05
1,"lbc",0.000217330531966952
2,"lbc",7.69111294834848e-05
3,"lbc",0.000178641200767644
4,"lbc",0.000107793073225723
1,"lead",0.000814478489388052
2,"lead",0.00103508143359229
3,"lead",0.000921877076491605
4,"lead",0.000984324206124859
1,"leader",0.000410915683072026
2,"leader",0.000250713657638954
3,"leader",0.000143816155200638
4,"leader",0.000415660609921504
1,"leadership",0.000882745426005711
2,"leadership",9.09760298114622e-05
3,"leadership",0.000508136446124144
4,"leadership",0.000198036830900073
1,"leak",1.57407596268701e-05
2,"leak",0.000114753510088539
3,"leak",0.000312953388456853
4,"leak",0.000706872799442902
1,"learn",1.79984953591412e-05
2,"learn",0.000454299975562419
3,"learn",0.00122714893092675
4,"learn",0.00065621405006952
1,"leav",0.000147871816536397
2,"leav",6.58412962497571e-05
3,"leav",0.000271557230420927
4,"leav",8.39037881911713e-05
1,"lebanes",6.2697565719756e-05
2,"lebanes",0.000246673679481305
3,"lebanes",0.000178730683573388
4,"lebanes",0.000169678921795241
1,"ledamalekina",0.00012473731125614
2,"ledamalekina",0.000113452244428117
3,"ledamalekina",0.000186890208771936
4,"ledamalekina",0.000172004378027575
1,"left",0.000291867659828713
2,"left",0.000220919237279102
3,"left",6.9188182956467e-05
4,"left",7.09148613633057e-05
1,"leftist",0.000166258749773453
2,"leftist",8.230104310234e-05
3,"leftist",0.000144934000690986
4,"leftist",0.000192531253952947
1,"legendari",0.000134219106425157
2,"legendari",0.000132925348293974
3,"legendari",0.000118408436637249
4,"legendari",0.000225379014465175
1,"len",0.000335469103226724
2,"len",4.12448111441041e-05
3,"len",0.000165970759897241
4,"len",2.21223479557742e-05
1,"length",0.000138809362675443
2,"length",0.000270084725399459
3,"length",0.00024410868430399
4,"length",9.72753951722191e-06
1,"lesson",0.000254978572112182
2,"lesson",7.09221954531191e-05
3,"lesson",0.000182111066305955
4,"lesson",6.94430399802422e-05
1,"lethal",0.000486487105299759
2,"lethal",0.000218651523771323
3,"lethal",2.01016658323372e-06
4,"lethal",0.000509825867843221
1,"letter",0.000234950721047777
2,"letter",0.000224471359721844
3,"letter",7.99824256946051e-05
4,"letter",0.000114674147022518
1,"level",0.00068327915302394
2,"level",0.000160473618179377
3,"level",0.000200997620199175
4,"level",0.00181390778986807
1,"lgbt",0.000113866573345885
2,"lgbt",0.000162564684632455
3,"lgbt",0.000134873736073413
4,"lgbt",0.000211790186384601
1,"lgbtq",0.000208227428775198
2,"lgbtq",0.000201728344221595
3,"lgbtq",4.71728310828669e-05
4,"lgbtq",0.000189461472927463
1,"lib",0.000283783309247687
2,"lib",6.87883335984226e-05
3,"lib",0.000174304922405978
4,"lib",5.00043028077701e-05
1,"liber",0.000198599564188538
2,"liber",0.000122062333783006
3,"liber",0.000155993254942513
4,"liber",0.000126085684503964
1,"licker",0.000163124540322875
2,"licker",5.58480085640672e-05
3,"licker",0.000164079448001661
4,"licker",0.000189703165129335
1,"lie",0.000483638253822207
2,"lie",6.58617363234313e-05
3,"lie",0.000782593693610843
4,"lie",0.000880077921443339
1,"life",0.00139001060377745
2,"life",0.00157797966308354
3,"life",0.00153400800424881
4,"life",0.00113026553905768
1,"light",0.000207974951782454
2,"light",0.000328346181557491
3,"light",0.000268802946182788
4,"light",0.000442723145553646
1,"limb",2.62223338812948e-05
2,"limb",0.0003200637482216
3,"limb",0.000251799225387289
4,"limb",8.7256676120486e-05
1,"limit",0.000178135244849824
2,"limit",1.52340715673183e-05
3,"limit",0.000343808618835933
4,"limit",0.00056506498486731
1,"link",0.000506836928483664
2,"link",0.000526461351338202
3,"link",0.000273782247831901
4,"link",2.68490642106472e-05
1,"list",0.000774674077515408
2,"list",0.000282934576395195
3,"list",0.000732425347957025
4,"list",0.000520951463445746
1,"listen",0.000661777077753578
2,"listen",0.000120090277791888
3,"listen",0.000253486457681791
4,"listen",0.000117115533171201
1,"littledeekay",0.000158175156887127
2,"littledeekay",0.000311029638851501
3,"littledeekay",0.000103324460563296
4,"littledeekay",0.000119078366474266
1,"live",0.00195463229624285
2,"live",0.00253158229185002
3,"live",0.00179520201335086
4,"live",0.00312217980049558
1,"lmao",2.00901320351799e-05
2,"lmao",0.000159904477497152
3,"lmao",0.000255207874636009
4,"lmao",0.000178250402796459
1,"load",0.000191621321827578
2,"load",6.96572094666974e-05
3,"load",0.000185089313891459
4,"load",0.000130761209139365
1,"lob",9.06149690791891e-05
2,"lob",0.000161527738013539
3,"lob",0.000227561298205707
4,"lob",0.000136056425994386
1,"lobbyist",0.000128740357825333
2,"lobbyist",0.000237350668182181
3,"lobbyist",0.000196443982975596
4,"lobbyist",8.92414555455431e-05
1,"local",0.0015444932285867
2,"local",0.000947441501324292
3,"local",0.000876319507868019
4,"local",0.00259208700109248
1,"lock",0.000298065567327646
2,"lock",0.000109361063446083
3,"lock",6.23847085331035e-06
4,"lock",0.00019403671185593
1,"lockdown",0.000396141782250732
2,"lockdown",0.000168887545386335
3,"lockdown",0.000187658092600305
4,"lockdown",0.000428577366813556
1,"locust",0.000305188953523394
2,"locust",0.000530310768986824
3,"locust",0.000162893808728683
4,"locust",0.000347168436593922
1,"logo",9.60594218533077e-05
2,"logo",0.000254294641524433
3,"logo",0.000249864908147655
4,"logo",5.53223668901391e-05
1,"lol",0.000122746798901356
2,"lol",0.00029103516706891
3,"lol",2.69636861356619e-05
4,"lol",0.000247976331114511
1,"loom",7.06611299740764e-05
2,"loom",0.000469782774573015
3,"loom",0.000476069389094335
4,"loom",0.000279894513280865
1,"lost",0.000121550045581338
2,"lost",2.0149782149116e-05
3,"lost",0.000237614042807949
4,"lost",0.00017218482439999
1,"lot",0.00104409755187692
2,"lot",0.000477954146016319
3,"lot",0.000728127264488273
4,"lot",0.000707854075863569
1,"loud",0.000397342804234344
2,"loud",1.63077411248157e-05
3,"loud",0.000273920049605615
4,"loud",0.000418848334214998
1,"love",0.000148999028852854
2,"love",9.99901966261685e-05
3,"love",0.000845372672446992
4,"love",7.91986193516679e-06
1,"loveatfirstshot",0.000202913135673747
2,"loveatfirstshot",0.000223101186982811
3,"loveatfirstshot",0.000128684882935314
4,"loveatfirstshot",9.53020297403997e-05
1,"loveon",0.000196454520390728
2,"loveon",0.000126900065892551
3,"loveon",0.000148312503086032
4,"loveon",0.000133838093725455
1,"low",0.00100325442878362
2,"low",0.000314018846802411
3,"low",0.000869588199235196
4,"low",0.000125930791363255
1,"lower",0.000697744531445342
2,"lower",0.000620317969071705
3,"lower",0.000112866951902899
4,"lower",0.000517251907498088
1,"lt",0.000179319281029916
2,"lt",9.48271087261793e-05
3,"lt",0.000143075027107038
4,"lt",0.000174454415461795
1,"lung",0.000563424193179217
2,"lung",5.15365549783958e-05
3,"lung",0.000972925484782619
4,"lung",0.000602826536556645
1,"lysol",0.000185524732839668
